"mrk","ped","cGID"
0.208829187697043,0.586057978527662,0.331606702317995
0.204601954663709,0.585608435810926,0.00960963765967659
-0.0152751082401201,0.0623339309683514,0.604681012381174
0.856413902594915,0.327013658789831,0.20162202240786
-0.270969828698003,0.169677831851417,-0.264460817302796
-0.184769292679263,0.518528779453951,0.376662917453301
-0.0610463432923107,0.469503053382774,0.25554347693921
0.118695153641668,0.350176168555969,0.121500523362023
0.136226329481682,0.567909305791946,0.0708951627868058
-0.0175385029441591,0.0270176099290817,0.255010605536217
0.512877231611073,0.191097629577658,-0.0358927412495199
0.310245250383697,0.427945041327539,0.245994988633509
-0.115480195254225,0.144885681643976,-0.368085925593761
-0.200666836669885,0.904996736317323,0.730239824709078
0.0964746603884199,0.295931580080476,-0.132910069371431
0.249888836772849,0.673872054663569,0.239497655139621
0.320881302747109,0.174099361698127,-0.181705386278732
0.0868118385786981,0.0989308011588602,-0.161562494278624
1.09371221839978,0.461761335104344,0.0331812167311521
-0.171155689910985,-0.0765524021235896,-0.571424436323069
-0.286226587046909,0.249824398301649,0.0114732514643171
0.27391943548605,0.467897786107087,0.280178455465862
0.188927780736398,0.0688894210140189,-0.0156444417911654
0.380334129585437,0.315572043182304,0.301278955257955
-0.437999179648576,0.00196879058656285,0.894550087729387
0.504102719176159,0.642186745542302,0.364116455873365
-0.561211447899334,0.0494425231043659,0.0524998518849735
-0.0818037278427088,0.156610959250988,-0.209613563958775
0.567302433300944,0.153945892301519,-0.151406522294363
0.374364409394321,0.482442883901894,0.193942491611896
-0.215783500451986,0.475328660322419,-0.00798738202941534
0.538516587725754,0.453313727582388,0.342288708795861
0.0417300245742751,0.67477830495487,0.277383056762121
0.407704053396403,0.0954031283999525,-0.11982761500756
0.62556769630563,0.156976126931148,-0.0375734201157434
0.0239271689985099,0.375154218699131,0.213382910679684
0.0123376364908238,0.383895670189473,0.245209676957039
0.491221415850347,0.355508851399812,-0.219211238320177
0.585247381423846,0.726176395471251,0.534747686990123
0.195387044005508,0.494789989385585,0.486489122555286
0.500192252515372,0.14698438258494,0.76506537226214
0.432328823616255,0.251612915570804,0.074647097707948
0.174567662070443,0.404926396456873,0.193414199705907
0.301653968562309,0.45218767265717,0.558347839612913
0.388918887947128,0.282374570465202,-0.14660211302146
0.322852399817947,0.452420194375582,0.21371061233453
-0.0522230799428873,0.364413662777483,-0.429083796722156
0.484850607891485,0.252996855996703,-0.0919509655005406
0.099665432763377,0.309391820551779,0.00248528009125174
-0.0413814335758343,0.577319096774318,0.312860390454979
-0.895945107712473,0.196199281673403,-0.0425911847749765
0.156268460041517,0.224798718233102,-0.361961628048645
0.487897787100801,0.335275292326318,-0.28695998214867
0.246486386164738,0.200143351962619,-0.121261883317969
0.347427055057696,0.104265187042396,-0.146458698382896
0.281329940320514,-0.0624423567159227,-0.21459330469826
-0.10510376177525,-0.00703916210971499,-0.360776039442176
0.156423319885101,0.633330100817183,0.466241814863213
0.637911556132409,0.559072251867025,0.512583695692519
0.372464919929036,0.343205011866777,-0.169302305801217
0.248714477746699,0.376069253452746,-0.250645742879197
0.403522407956001,0.221384095296706,0.435994070646217
0.668831993619797,0.35429070727055,0.165478631415985
0.393120734063272,0.550506091162762,0.0363607649438273
0.360912975083073,0.779162505347076,0.873597782296172
-0.0256484178308441,0.351197017307361,-0.251825800959029
0.459386201515683,0.25866656575273,-0.0253073729852416
-0.30549740525895,0.359154990525842,-0.237733592073094
-0.519217940127531,0.0906373891151445,0.0962420443985289
-0.0590039239399765,0.474226462916737,0.13680920193899
-0.0437657255891495,0.570714267812378,0.211651022550763
0.459172198513471,0.595098678070601,0.485444590111419
0.495736191025188,0.801239795561159,0.417186386791889
0.358137012302282,0.552085517925852,0.332453642248005
0.658666817958981,0.412900176495612,0.275425845922659
0.466497135583235,0.169863926689616,0.173017757868144
0.264981041410026,0.184068310788286,0.0870693748324151
0.114830526086034,0.129778136891555,0.137803100184275
0.170476385508492,0.543314505360303,0.324147672558197
0.666486964394949,0.566996774215467,0.415198541119135
0.0482107999980656,-0.161531619676338,-0.171520091922626
-0.0771167662361126,-0.162475617184731,-0.17252246247855
-0.372383026798448,0.292398945714816,-0.221218169633742
0.432121210361642,0.546349982067041,-0.194691922766137
0.116489937742779,0.298843573134466,-0.137238172583501
0.196717754279348,0.393990772743366,0.196945052924569
0.316606900529822,0.616839084428038,-0.0245694564113894
-0.3782182782182,0.539160705968373,0.101544377760178
0.0869683658535132,0.53207032618421,-0.217473445998559
0.0545425197080267,0.0804918240566876,0.696832792342276
0.426483794876267,0.569723308527738,0.577846425323841
-0.424522173929216,0.508625411561711,0.160004179963891
0.320266838219344,0.480767439510617,-0.520042560731425
0.39799716906716,0.799513190677309,0.283928172207453
0.585963902831498,0.458594950686183,0.0713543630401996
0.124572988481156,0.251248244871671,-0.284627170612693
0.111833855284521,0.104418884371504,-0.202219127411759
0.170625818970135,0.529227089927114,-0.122194250409704
0.16314438751119,0.534333107747889,0.313236937477782
0.152927256189937,0.527932632744352,-0.0278014738887755
0.645499930512217,0.366107917843617,0.122875383446003
0.0806551759309599,0.444370842876592,-0.0107402696169172
0.11813890512271,0.0634525816541995,-0.0113507386946648
-1.54786586730647,-0.347957749119567,-0.0129986757879389
0.053291658176985,0.301847059444928,0.152682774085247
0.176687615345685,0.629815706574242,0.0683717506850108
-0.0405090405038371,0.700915667968786,0.335186156092607
-0.243300840150717,0.0613095619611979,-0.284877429369893
-0.252408592021804,0.111881086673924,-0.020448565408138
0.220402407539105,0.100302291887966,-0.361157065229585
-0.0176456407376551,0.123241321583176,0.0258392716256613
0.0705098509024275,0.592622037234398,0.123206923782963
-0.259866740470773,0.169417255512966,0.0720598520470737
0.461493801318428,0.194562052098787,-0.170772325088923
0.264175250358954,0.404052561636254,0.385495212922718
0.307261582599717,0.197490218908451,-0.0240564538396816
-0.100898481620819,-0.124648838349903,-0.132356626242359
-0.489167294244496,-0.0299031353056381,-0.0317522261379831
0.391396449656145,0.380950540641628,0.198409614305883
-0.468561649328564,-0.0690271507184764,-0.0732955148974113
0.184896886401198,0.740117424879977,0.349060383829486
0.325220613235946,0.80681292296064,-0.103269581860733
0.124232045833946,0.793776674067022,0.00162793902913492
0.0180277282273276,0.310686170890944,-0.194351721373248
0.505862998775818,0.402836860332655,0.500580362135559
-0.0493503026805379,0.621374422219204,0.34639019297096
0.399922113022611,0.0820880441495275,0.338298651633664
-0.186998007323422,0.590815147263534,0.48439024954887
0.129183336613087,-0.151131262893316,0.391841219352686
0.421053751910025,0.171587590750486,0.12655778203196
0.282890405438315,0.169692722568554,-0.170089240084598
0.703240909659502,0.295943256507915,0.0214645587091093
0.659865305914608,0.29581726153795,-0.0814477468886012
-0.319179991622736,0.337621809255925,-0.0339288161315588
-0.2806468772271,0.335757837322345,-0.0999626428719377
0.499678843970376,0.81208558299832,0.24714459098342
-0.23427055067764,0.58117846124302,0.317086051775325
0.750106631565113,0.472847207596738,0.0481448250595295
0.159875580760079,0.271835880801871,0.0687091686499101
0.285479860798713,0.271608656693978,-0.0804249140220049
0.215094584643919,0.539721003969825,-0.126697905944867
0.158144037503485,0.328601635251026,0.348921052095643
-0.742677817778095,-0.22074469975219,-0.234394673122159
0.684280976875088,0.845821811732825,0.0256291119046247
-0.0346835964427693,-0.118251114128071,-0.125563292226251
0.142420004419966,0.559604351654609,-0.132666934107863
0.159761097363046,0.541553891977012,-0.0176622292037315
0.0535713515509705,0.558996031711038,0.158000509824536
-0.186428896948738,0.562223583416674,-0.124662029668724
0.506332312966038,0.289082873609797,0.20748932612071
0.168775427562057,0.659130623902464,0.281399142308376
0.158981561776243,0.617434341763366,0.348173955776871
0.29678903556182,0.639462708471634,0.290792349762394
0.34902729358134,0.43123748165678,0.0233564907498958
-0.544767497527715,0.492307453453738,-0.101580256954248
0.479828705816936,0.398115626831884,0.020840580478334
-0.0425071060791403,0.295980405074097,0.214934540246417
-0.153937529299232,0.358662502961196,0.102495370496858
0.272204105030354,0.608306885043255,0.0375069532885635
0.751573516777912,0.605201812122395,0.0138517248047463
0.0472734902384375,0.449832499630694,-0.0627196360989321
0.253083803981496,0.795416979262125,0.120113322548395
0.182779625698791,0.793893878434102,0.010094049131747
0.0711967173294306,0.407517223878435,0.0440549567081367
0.172332270309598,0.290854870745948,0.225315806672877
0.490635620588938,0.502039724839102,0.216879439881092
-0.374005833069238,0.434446122512976,0.402332286095158
0.326562408794724,-0.502681005529573,-0.533764797560686
0.820475410739418,0.895804574041117,0.623389843119828
-0.0221051933551989,0.0779344707563006,-0.121731323760543
0.223188515433132,0.667671787788604,0.0968915605272407
0.300252621344088,0.502144112172491,0.22161628733765
-0.57065145475035,0.492519533750717,-0.042318546907373
0.269834309834777,0.7165160459278,0.403842147055333
0.172953171541576,0.61729880086496,0.352365019165793
0.211762488035295,0.608158588948975,0.0452319106071436
0.816225603198299,0.608695709410393,0.400304431663824
0.530334466399466,0.684831275208835,0.235556414441322
0.301606743133408,0.731054589326059,0.413695616919107
-0.0275610733781346,0.356953733874379,0.0252854741593162
-0.119088477823053,0.214276032477792,0.176425432328597
0.354216467970644,0.545528444931706,0.348936589531928
0.309202932322207,0.458810674252923,0.202095619333854
0.170757531588921,0.813048563472778,0.347154070868375
-0.37895197634385,0.390588284242032,-0.482067062786885
0.0576479099014919,0.191962912433911,-0.341029546830792
0.0597529720744396,0.055630548960936,-0.144507306352194
0.479908355944327,0.548136757738398,-0.0953587937039882
-0.197667457217604,-0.000189256316446285,-0.313943156910274
0.298307968650336,-0.0509445379283793,-0.0540947453256502
0.44550178689925,0.61802964355001,0.380268195337004
0.182435429885,0.634846814034225,0.167671128670549
0.256449019931787,0.659129035932673,0.280666027734161
0.198456427673292,0.10869064352081,0.0755938755375952
0.271795034188143,0.609995716924851,0.153989344892535
0.455952021788147,0.107973410394413,0.114650056212876
0.32918681799181,0.508508858210349,-0.03088027350881
-0.320280370720603,-0.160536252081619,-0.17046317475876
0.926557228343719,0.00328978140884503,-0.22201313616745
0.0800560173628612,0.226439559982896,0.18420973179983
-0.287727949668941,0.650707336031995,0.285133330609069
0.0721686633432997,0.417842964320055,0.207730781093599
0.163275483968987,0.550944101870414,-0.0830134712277473
0.0332758928342566,0.07667113837867,-0.212196965155481
0.16203538709972,0.611838245280472,0.0304126290733278
0.375127596940125,0.51108260788348,0.316548426174025
-0.271340558873135,0.493051957169492,-0.0381930994558763
-0.0725544649085206,0.129506861063267,-0.0691360792832246
0.492217595785681,0.0383409967600922,0.101441365424446
-0.188730843255286,0.144745668163588,-0.0590030576216625
-0.215933946308712,0.166435455149042,-0.231971381632367
-0.406296922383027,0.833598189426721,0.599714898889247
0.147261331653331,0.756231459110763,-0.200195333772745
-0.559132935967882,0.885641926735278,-0.0130398008595949
0.106746577083232,0.131218584667669,-0.289745373033716
0.581984319309303,0.868784750465085,0.633680868510215
-0.344066565014473,0.0227361655749276,-0.155143312958598
0.0711440854956178,0.17684643370644,-0.0384241346244998
0.0981712452289424,0.176443833772012,-0.0769372077308618
0.772617938639985,0.381639497831077,0.0503613374269204
0.155058522743117,0.550747493866255,0.289191167262748
0.299175986510834,0.55211448124206,0.288532185392281
0.140012350453001,0.670105792623381,0.408225280943202
0.118519189170314,0.561964644603398,-0.0412735764164071
0.570609319679259,0.68875010936978,0.313479558633318
-0.243016490159458,0.187131634900708,-0.220668102888574
0.43290701253949,0.548507936916389,-0.0640009658826553
-0.0192366435665466,0.549031454819688,-0.0456194436154098
0.130483590470826,0.691564952880269,0.224268925945021
0.155096595984208,0.697684204908383,0.257504947482758
0.382495556691797,0.528519551039862,0.134262685194771
0.153844071311302,0.226168746009234,0.00536698272189578
0.329664841762305,0.223499086234186,-0.0654373031873987
0.0140234518129232,0.423422219709194,-0.0387514098837229
0.0702958453362787,0.315796051110774,0.0258268563624432
0.586443918950513,0.579450500491938,0.499144564097548
0.105828462978862,0.533723804519286,-0.342418932796112
-0.650754399335117,0.40630035358065,0.0851186890064047
0.225596642112055,0.3929225708505,0.0549275138894135
-0.0755364149832543,0.0357651071069877,-0.254468927368273
-0.643242635493045,0.0464741885856999,-0.197697642092608
0.412609297745696,0.53223787722054,0.394214625482217
-0.367540399395123,-0.0419384971126874,-0.424266305348162
0.265782525567347,0.227187914590477,0.0187629644482604
0.65304081019821,0.160254075608201,0.0117276624948094
0.500549430536639,0.157727368950921,-0.0537100969503894
0.742703428348617,0.544828502584544,0.0971293444794975
0.707946426936574,0.545771880962446,0.286131823888742
0.796716709696326,0.542970088339853,0.329622092771956
0.949098823780812,0.478944834610107,-0.102599162419034
0.371371333392204,0.167564064993023,-0.0718479616214037
0.337427384743711,0.255848717551339,-0.195836034256017
0.281925675907252,0.143734342800425,-0.152016852889557
0.237292951120278,-0.014917390213096,-0.0980615155587391
-0.308330735216728,0.292611132890863,0.0151288842271016
0.456055524133074,0.364754696586159,-0.23514263400585
0.0863022624095743,-0.157102552113861,-0.729269204267977
0.0996254832648208,-0.121892404862347,0.0611621397806861
-0.266358940513877,0.391585916600916,-0.482019902812812
0.227247968064896,0.492142465069788,-0.0294627692153653
-0.324062614951581,0.440749046277783,-0.211894479209153
0.224270810472217,0.211825299874228,0.412600809795948
0.449122193109633,0.188921508121423,-0.0882892070812514
0.156384647747764,0.184798363228335,-0.238151453339729
0.1102680252974,0.198817823850662,0.115975903664035
0.250839931708785,0.57003084255463,0.1428610148721
-0.510533304858922,0.0406092844702474,-0.493041478962277
-0.21312964972394,0.423673946253647,-0.35285110601321
-0.0608930216101625,0.0963009035632744,-0.0701033429511147
0.369085497430595,-0.0692984773702871,-0.237628397212709
0.350309388217507,0.16599297340323,0.541362739407113
0.223778781728298,0.402409739349183,0.261363181549844
0.196155904387153,0.267007861109296,-0.77733975563897
0.165133638719472,0.256159797105747,-0.232990000778246
-0.516402972407453,0.348527497907427,-0.110404322619756
0.0949375561432336,0.421443865692112,0.0734162511282163
0.673965949262459,0.265517473069876,0.0135180903279947
0.230976281596155,0.546455383191734,0.190226954815179
0.648336280903606,0.589305050912538,0.273136999642877
0.426389891142096,0.541984000281863,0.151325615400842
0.750634186488513,0.704937285616319,0.22215597296674
0.359880459015906,0.486561674749832,0.196948860068314
-0.0927508590038543,-0.0057879458416899,-0.390299164651995
0.931658667673595,0.455755386840778,-0.112359845104033
0.954231396239176,0.574300906243999,0.229309870130582
0.458752726105837,0.408943370346022,0.225902429006008
0.341549364713752,0.375786049259432,-0.266363164611672
-0.566192221445702,0.242452743133399,0.138352092047025
0.47527579408474,0.284385339817579,0.250133894727063
-0.0399000852171595,0.150932987754464,-0.31978602591578
0.0709431587085534,0.232405820649147,-0.318836032646103
0.373056731730366,0.363825451617152,-0.128153866105139
0.160566421570108,0.535159257546188,-0.0166188711335843
0.0634264172872575,0.27057385199698,-0.0786199433125539
-0.0263537514628614,0.235741923301075,-0.0311806787099863
0.0673452018153695,0.565483079146175,0.0393752551085811
0.351111288335661,0.53319424223848,-0.262436510389392
0.460551536454267,0.639358840835881,0.225969502451461
0.615531923880134,0.700910778106566,0.389119936828583
0.395112052739676,0.642795862183046,0.235079719783658
0.934023263825762,0.265260654122106,-0.0547816009065089
0.0871565338589252,0.328721582733623,0.0474608153862146
0.0704170997159055,0.384254588914548,0.155214864706993
0.354694963975537,0.582033955274427,0.299039022198637
1.13086946542309,0.55628423952885,0.476245269229068
0.243302840667337,0.544826425333146,0.338126079140484
0.377179452395168,0.587897564866634,0.472695096182852
-0.151588452239756,0.371761969117238,0.252813513556109
0.452665102328653,0.101368575611731,0.0248243247698427
0.443207151190903,0.427573465009064,-0.0821985663816979
-0.218950315623082,-0.152081741483521,-0.174009034833022
-0.134049036424508,-0.15195036511201,-0.149957282545249
-0.284361632324299,-0.153235866726089,-0.385300716313792
-0.13614579091843,-0.0831673533353086,-0.237007006429915
-0.257566067306811,0.099230203526585,-0.221783734858532
0.184700281446373,0.302793914187646,-0.156983443297589
0.285295060783484,0.303051086545822,-0.141478764010003
0.24686323021417,0.128473007960088,-0.442973326847623
0.301624999264976,0.0104152939684811,-0.267315925739711
0.79324339401497,0.150660098995931,-0.386577153800337
0.0443611799247337,0.205392365159188,0.0527717054246374
-0.311208285098188,0.17230058451575,-0.366675683369048
-0.0438098083587499,0.474986852017324,-0.0921528916356261
0.57579594702094,0.116111558521539,0.0908495910353504
0.386495742302222,0.344844560777166,0.469133247090276
0.101868881900311,0.199654817719477,0.0508115912243896
0.223053375177137,0.235884280845487,0.249034609474364
0.563427060817046,0.301059038122722,0.104210201551806
0.283433763126217,0.122322323228646,0.267176335209143
0.192288008374306,0.494015699270079,0.131022959893258
-0.0832818731967565,0.451365557490352,-0.130682641920851
0.0218482049542414,0.237358778963631,-0.0206388758325908
-0.0121403850319155,0.248668550695578,0.0633321904756237
0.436160912760521,0.65193318499216,0.259248631284116
0.0865394162664768,0.5753514906784,0.166452969455388
-0.517892740241909,0.162130209594512,-0.316318186141003
0.224747088531035,0.664532413663264,0.306570587417472
0.222959724448114,0.549989674003975,-0.144705566079061
0.0639222944522521,0.498459718445325,-0.184112922812656
0.292688314943618,0.484884648084345,-0.232221271488246
0.159522668744277,0.612334071472254,0.137256920858234
-0.0716667548100054,0.29960828249469,0.917896013159518
0.090247711546011,0.774043335978702,0.515517919978244
0.482413770614235,0.094698222304992,0.0680379214637727
0.272440620306174,0.578215753939321,0.169641504078575
0.231534449073507,0.500768646316549,0.15920093741203
-0.948957041229769,0.152843210511888,-0.0987355981757065
0.266548031614083,0.407826070668106,-0.547550657457431
-0.883325634136739,-0.00297174674783715,-0.18927608672407
-0.295573735129528,0.278833668339314,-0.00802984696349099
-0.478904168418583,0.28085086766669,0.0954452691039057
-0.284432871752328,0.158283238265129,-0.131509847486981
-0.152615106384594,0.164623831822032,0.156211119107738
-0.57040246470415,0.113914320721522,-0.105202006931729
0.057847506829177,0.256858123144087,-0.0265931573744345
-0.553867160700567,0.256325921968762,-0.140533051590468
-0.625503220199757,-0.0428610935493594,-0.394143749777801
-0.533127579314735,-0.0368019368817808,-0.0787598874122866
-0.147699726322471,0.1661420116705,-0.248908517844189
0.110504404752017,0.332560874276017,0.0253596500017594
-0.248666853380778,0.045353838138904,-0.282292663683188
-0.0152034253053414,0.0438611749409554,-0.377200660526858
0.106603240425336,0.0509358423663,0.0726278839147605
-0.00545605532393176,0.17023155213313,-0.463346700356894
-0.1285751944153,-0.00271068541999148,-0.0905648236097787
-0.18812022041555,-0.00362293585534574,-0.193613799172064
-0.228573883022828,-0.00439791319054778,-0.281156229826526
-0.139897177974456,-0.00392817053959924,-0.228093499372099
-0.340472837825451,0.0259359856876354,-0.236932463288601
-0.370105619275975,0.131586207257133,0.0911216370063141
-0.0613970137102304,0.127247388032646,-0.365028316553689
-0.269036232672977,0.0355546653966517,-0.234837872408595
-0.502999452413329,0.343187702466595,-0.231661031445735
-0.0027660293009385,0.507925622056789,-0.170484139818772
-0.847165568984839,0.336482074244995,0.0622631391411166
0.127070840725283,0.473430650061339,0.151960472212945
0.659749858130068,-0.245568795452553,-0.0368830042933688
-0.0153357045251123,-0.25056339328309,-0.601079161220673
-0.0410753754520419,0.262104282228081,-0.031509875693169
-0.594789299244965,0.0881521715041967,-0.387301507283312
-0.20103241250499,0.134497801502598,0.116762611635904
-0.719798907475487,0.072691932484165,-0.240059263210835
-0.00212320225700133,-0.0189613845131647,-0.126039634054082
-0.307759287684514,0.388298047131811,0.120648738221089
-0.0272742700304869,0.0460365412887743,-0.339661949751799
0.551122294386796,0.570241856340964,0.200205467195153
0.00397818765141154,0.236492875180779,0.106029851552726
-0.171331199743005,0.167860425402119,-0.319327635714966
0.0301087553654691,0.352614539620039,-0.192858083209882
-0.116711281092165,0.164314378709887,0.0380100478314015
-0.228401230943,0.442123080247386,0.264239730024166
-0.642816348063617,0.387507288483883,-0.405493852298995
-0.593663732541441,0.40075991103815,0.16607085349908
0.304775702915705,0.224605106017769,0.0727374822742981
0.191496478952265,0.21919140605937,-0.236319593530663
0.297587288413133,0.276621642688651,-0.328634737617065
0.241777010353608,0.624400076783975,0.513285704202556
0.154408717855619,0.617660476288809,0.286818914422342
0.514657201742622,0.70683236582323,0.651603337332479
0.0257757567684494,0.291162058447367,0.0680989595462189
0.0379486553705943,0.291224318395159,0.0719877745512195
-0.181643975714729,0.0388356214157314,-0.223984174913941
-0.27510045099333,0.167582989130416,-0.0762751313645859
0.177435838067485,0.232743956969663,-0.156003691624214
-0.0765218456104632,0.241951573427972,-0.136476811877261
-0.062413789967001,0.327849395919492,0.0484601144081448
-0.0390897958297565,0.364133445280084,0.154772781387779
-0.283186500835775,0.243199982140815,0.0060818833777995
-0.246510494205162,0.210937966137294,0.120553816627672
-0.200556933878229,0.301285325432885,-0.0234947148075487
-0.0690186478811905,0.0512081819529047,-0.491282293735346
-0.44066758372679,0.439572869871765,0.0230061893514374
-0.0122706344559135,0.427344571636459,0.0401658112177121
-0.0593977644113179,0.426526918906044,-0.117691119672983
-0.502471719434482,0.0924740573557186,0.124813300890847
-1.09837648861332,0.098910654241244,0.103077170342449
-0.361688072542741,0.483944694704259,-0.848919942451672
-0.600271063146172,0.313136730630514,0.0206146250663074
-0.721747091616365,0.314524451576959,0.0494508693865681
-0.524377031436455,0.316309933978442,0.0865524256400629
0.388849248980552,0.483977746053632,-0.278132448718127
-0.435685038234031,0.305139550218907,-0.00798432431642174
-0.681831958723635,0.0301513899687028,0.0140356561736238
0.172187555485513,0.459987466628822,-0.0362194425021629
0.303012435681836,0.134804422699884,-0.221545941100358
0.338525300856674,0.16956735994956,0.107236212088963
0.224491413127689,0.138041845167202,-0.154240747894719
0.286866316748716,0.377987965154013,-0.229033616026369
0.308870429388485,0.325658155110127,-0.139520735839733
-0.521525407962467,0.519048254682612,0.430340733978864
0.367235168297899,0.121522123214949,0.129036567492018
-1.26876812094639,0.322706239818039,-0.288034596962909
-0.37537061680637,0.0443085517729523,-0.053489405261042
-0.279665531652748,0.347797938263956,0.175520244891045
0.249923207918574,0.267725242000073,-0.0758712038496082
0.114269138514577,0.537629018619971,0.213027960026561
0.535904440431788,0.623719294586779,0.465628248707117
0.152920467423417,0.446797378613728,0.443596768282209
-0.312824651362222,0.405973997730376,0.150167922365711
0.174504300333259,0.363973930964608,0.192246069091559
0.386402718355727,-0.20933838500592,-0.491807365862694
0.636527130505124,-0.0350397088085519,-0.0372064248958017
0.424431258624905,0.206620295531867,0.219396871979098
-0.00496664167738782,0.501076209051757,0.1394482598501
0.281073065257984,0.564203150904034,-0.187603655468314
-0.339311449161643,0.571728477818559,-0.95761971395736
-0.696374696376412,0.572970024616297,-0.580957111479101
0.592058205945312,0.33831002524352,-0.0367004680853204
0.141652875128796,0.479942198806569,-0.0831443730455534
0.0707614279386871,0.551255557612281,0.214247693417506
0.0339586034232164,0.548351624121266,-0.148517150878179
-0.722932340208691,-0.00656891927437425,-0.479140332990887
-0.0581976245396996,0.314123161528653,-0.0205982699324543
0.169747940420614,0.302649101982525,-0.042562720240706
-0.593203266925379,0.387702484276568,0.086360801400428
-0.477681544564326,0.401064394035735,0.134712922459
-0.436080430761698,-0.103807926897597,-0.659758629627579
-0.247414267687839,-0.0662910533073749,-0.248221773376533
-0.323077303181351,-0.00169338042942296,-0.42889923636477
-0.432133261629808,-0.0653742293230033,-0.309794860364459
-0.447451819727121,-0.0601666620594938,-0.00259583314677738
-0.847784533923487,-0.179466157301928,-0.273492156043572
-1.00845221657703,0.050128811986626,0.0902739559925212
-0.963777032702622,-0.216727066673482,-0.323226011530644
-0.643226026760415,-0.618335539748801,-0.329960503705986
-0.819512079287751,-0.614565117678896,-0.0606756414974263
-0.42017310300939,-0.609208652180147,-0.0502967024662915
-1.25228047735894,-0.0593304675715294,-0.257119973556895
0.0903540195579946,0.240229250540265,-0.0721106879661212
-0.0489629235881437,0.266728243182534,-0.211882339311611
-0.0477056350968358,0.305423792604159,0.147518985736794
-0.984347012426922,0.659325987833025,0.374586769064991
0.132632221402909,0.441331193318755,-0.305305613979988
0.0497791629448666,0.517621942397843,0.0179019238799747
-0.153226473826151,0.296468488491686,-0.304146863264875
-0.457574165821991,0.337235943044328,-0.149453579131748
-0.237331530700148,0.301690380672619,-0.216684712778565
-0.220407371625797,0.0807216470306015,0.0857131523015532
-0.294127060506942,0.00206146239133413,0.0021889350182035
-0.126594845044475,-0.0357609217386056,-0.566993939511061
-0.519305058391307,-0.228176832662928,-0.36306765212416
-0.408561945564852,0.0716202364756089,0.0443834264574327
-0.338550343943155,0.225625403639218,-0.612693236899573
0.020879117548522,0.251659528899704,-0.263123670832935
-0.689306063887687,0.42013553203753,-0.171062518381
